#,Governor ID,Governor Name,Camp,KD,Power,Power Diff,KP,T4,T5,Dead,Acclaim,Healed,DKP,Trades,Credit Score,Kill Points,Death Points,Heal Points
2599,209351255,López1,IV,3924,14369741,1034717,139210,13921,0,0,0,461256,55684,,100,,,
2605,210152430,Sugeng 1,IV,3924,25727562,2530671,229630,13469,0,0,0,421434,53876,,100,,,
2610,212736277,DoivFarm,IV,3924,5715374,500779,132250,13225,0,0,0,291838,52900,,100,,,
2613,210252173,Eren kaya 06,IV,3924,19827889,1907307,127360,12736,0,0,0,117400,50944,,100,,,
2615,207579331,24 X҉ SNØŌWミ,IV,3924,21443329,171122,127100,12710,0,0,0,5066,50840,,100,,,
2620,208203407,ᴿᵂMaegun2,IV,3924,6155324,61518,119580,11958,0,0,0,108734,47832,,100,,,
2647,212708607,ᴿᵂ M A X 11,IV,3924,11766418,1489160,103080,10308,0,0,0,214554,41232,,100,,,
2654,209838770,24 X҉  ReDemon,IV,3924,37466401,2013266,87600,3464,2648,0,0,148044,40336,,100,,,
2660,207300929,HOTTHEAD,IV,3924,17777192,1099018,98430,9843,0,0,0,190349,39372,,100,,,
2662,213365575,ⱽᶠKlee No3,IV,3924,7329733,620263,96530,9653,0,0,0,400093,38612,,100,,,
2665,210884070,Theangel,IV,3924,11531969,1340689,92760,9276,0,0,0,317575,37104,,100,,,
2666,207938366,клевый,IV,3924,27034911,3044407,80090,3067,2471,0,0,260646,36978,,100,,,
2669,210443717,magic 73,IV,3924,16002274,2045828,90960,9096,0,0,0,278446,36384,,100,,,
2675,213186916,ⱽᶠKlee No2,IV,3924,7269293,664329,88150,8815,0,0,0,400690,35260,,100,,,
2681,207651897,24 X҉ Aureliaツ,IV,3924,20110853,220359,85180,8518,0,0,0,20857,34072,,100,,,
2684,208720515,ᴿᵂviva5555,IV,3924,22314888,1322683,68280,742,3043,0,0,495001,33398,,100,,,
2687,212908035,JoeLaTabz Farm,IV,3924,9500966,805470,47037,0,0,2157,0,0,32355,,100,,,
2688,210009827,Canfordshire,IV,3924,13027642,707758,79610,7663,149,0,0,184926,32142,,100,,,
2695,208208571,ᴿᵂ Fredi888,IV,3924,26000763,2182989,74942,2507,2069,0,0,288957,30718,,100,,,
2697,207275480,cocojambo,IV,3924,25294471,569303,76020,7602,0,0,0,73841,30408,,100,,,
2701,211250823,ᴬᵈBethoven,IV,3924,23182561,2206955,70930,5437,828,0,0,482196,30028,,100,,,
2706,210313716,Not simp,IV,3924,8577467,534871,73540,7354,0,0,0,480635,29416,,100,,,
2711,209354367,Overk,IV,3924,13118924,1005719,71340,7134,0,0,0,388784,28536,,100,,,
2715,209666051,ⱽᶠKlee No4,IV,3924,8807588,650696,67120,6712,0,0,0,93163,26848,,100,,,
2723,206992661,GunnaGhøst,IV,3924,25225453,1683519,61640,4970,597,0,0,57972,25850,,100,,,
2726,209798688,ᴰᴷhashim 96,IV,3924,14321632,1399747,62710,6271,0,0,0,98424,25084,,100,,,
2743,210286414,LightDrina,IV,3924,12356781,371123,54880,5488,0,0,0,198280,21952,,100,,,
2751,210154720,cà chua ok fam,IV,3924,7277127,111153,51530,5153,0,0,0,341649,20612,,100,,,
2754,208560935,ᶲ Aheles,IV,3924,28485545,2399726,49280,4484,222,0,0,770458,20156,,100,,,
2758,208408395,ᴸSAURON,IV,3924,6505964,549366,49440,4944,0,0,0,76062,19776,,100,,,
2790,209858516,Condess Drina,IV,3924,13045438,512701,36980,3698,0,0,0,217840,14792,,100,,,
2792,209902693,FishboyF1,IV,3924,7544066,1610011,36320,3632,0,0,0,112494,14528,,100,,,
2794,210190324,Legend68,IV,3924,35686086,2468523,144058,3558,0,0,0,47681,14232,,100,,,
2799,209613410,24 X҉ Smeller,IV,3924,30782035,2619598,31170,1739,689,0,0,139212,13846,,100,,,
2828,207540269,Furia Negra,IV,3924,18327731,1267054,26090,2609,0,0,0,26777,10436,,100,,,
2829,209974432,fire001,IV,3924,21124941,1010311,25470,2547,0,0,0,89548,10188,,100,,,
2841,210093312,Daarfaag,IV,3924,9630503,203179,23200,2320,0,0,0,135530,9280,,100,,,
2843,210015481,LuvYouBae,IV,3924,13215911,1434334,22790,2279,0,0,0,10047,9116,,100,,,
2846,209845456,Kyoto1773,IV,3924,22749614,2080267,21900,2190,0,0,0,70176,8760,,100,,,
2847,215580789,DrinaFarm,IV,3924,11150474,1039459,21800,2180,0,0,0,222180,8720,,100,,,
2850,210263265,ᴷˢ DRINASC,IV,3924,19319478,780016,21470,2147,0,0,0,221481,8588,,100,,,
2862,210894907,Lalo2025,IV,3924,11583991,711288,17390,1249,245,0,0,111447,7446,,100,,,
2867,209312381,Yola61,IV,3924,20704844,1250776,17570,1757,0,0,0,83816,7028,,100,,,
2868,211297033,ᴿᵂ DuongBeu,IV,3924,21920368,3135629,14650,445,510,0,0,238576,6880,,100,,,
2878,207830345,⻓モサ中入丩1,IV,3924,3743576,209011,14630,1463,0,0,0,26728,5852,,100,,,
2910,210039896,Menezobrrr,IV,3924,20360700,2531529,8940,560,167,0,0,49596,3910,,100,,,
2911,210406925,kishmish1,IV,3924,22508251,1603041,9560,956,0,0,0,43394,3824,,100,,,
2913,209757200,Quynhhxxihgaiii,IV,3924,27495566,4972749,9000,900,0,0,0,231534,3600,,100,,,
2916,206156810,Nightfallll,IV,3924,17666418,0,6770,123,277,0,0,0,3262,,100,,,
2921,210221171,Zevs086,IV,3924,8481598,794755,7200,720,0,0,0,80517,2880,,100,,,
2926,209172663,Bec City,IV,3924,18800394,2135586,6580,658,0,0,0,70817,2632,,100,,,
2932,209905807,24X҉   Valetta,IV,3924,32552536,3668084,5550,545,5,0,0,560182,2230,,100,,,
2951,210160996,Dungori farm 3,IV,3924,5240150,969732,3260,326,0,0,0,102908,1304,,100,,,
2977,210664315,lãotứk,IV,3924,20253958,638770,470,47,0,0,0,53900,188,,100,,,
2988,209218288,GoodVin mini,IV,3924,23469845,722391,0,0,0,0,0,4187,0,,100,,,
3023,210524329,zoubida,IV,3924,4728543,10375,0,0,0,0,0,0,0,,100,,,
3024,210095833,24X҉Naofumi,IV,3924,27522192,441418,0,0,0,0,0,16939,0,,100,,,
3034,209430804,DextrixsF3,IV,3924,10392121,1004124,0,0,0,0,0,1397,0,,100,,,
3071,210394566,FloydZigmynd,IV,3924,3082380,0,0,0,0,0,0,0,0,,100,,,
3076,210391432,TOOFY,IV,3924,3041849,0,0,0,0,0,0,0,0,,100,,,
3079,210396210,Z1ON,IV,3924,5205782,16600,0,0,0,0,0,0,0,,100,,,
3080,210434561,24 X҉ThuyAn2,IV,3924,22819901,284132,0,0,0,0,0,35651,0,,100,,,
3114,210225179,omertugrul,IV,3924,6026465,0,0,0,0,0,0,0,0,,100,,,
3133,221052452,Governor221052452,IV,3924,3706335,387645,0,0,0,0,0,0,0,,100,,,
3150,209982178,BL4CK NIGHT,IV,3924,9750865,455575,0,0,0,0,0,1244,0,,100,,,
3166,210444145,ᴶᶠTrSownVN,IV,3924,8456058,1016255,0,0,0,0,0,3844,0,,100,,,
3168,51117779,DreamerXFXF,IV,3924,10708221,1570052,0,0,0,0,0,0,0,,100,,,
3187,210381416,Vainchaud,IV,3924,4775855,805528,0,0,0,0,0,6890,0,,100,,,
3197,207840599,⻓モサ中入丩8,IV,3924,3167109,55552,0,0,0,0,0,0,0,,100,,,
3227,202430859,ром086,IV,3924,13809306,2258049,0,0,0,0,0,44910,0,,100,,,
3231,208627291,RW WORKIT,IV,3924,11608717,100031,0,0,0,0,0,0,0,,100,,,
3237,210430873,Karaeng Antang,IV,3924,9825726,684884,0,0,0,0,0,6060,0,,100,,,
3243,210428614,giathuan bel,IV,3924,5342059,0,0,0,0,0,0,0,0,,100,,,
3248,45432191,Bes F12,IV,3924,6323651,0,0,0,0,0,0,0,0,,100,,,
3254,209748194,ᴱᴾᶠRon II,IV,3924,16172026,24400,0,0,0,0,0,0,0,,100,,,
3257,216366817,SuButayFarm,IV,3924,8507855,0,0,0,0,0,0,0,0,,100,,,
3266,207838083,LordCobra,IV,3924,11573223,922418,0,0,0,0,0,3763,0,,100,,,
3275,210426091,rm9lli,IV,3924,3456778,161300,0,0,0,0,0,0,0,,100,,,
3277,209335110,Pepper81,IV,3924,9374983,308992,0,0,0,0,0,575,0,,100,,,
3282,210247658,Crisisis,IV,3924,5691756,16000,0,0,0,0,0,0,0,,100,,,
3289,210392011,Yrys07,IV,3924,5473008,11896,0,0,0,0,0,0,0,,100,,,
3297,210167073,Hermanni123,IV,3924,4444308,411800,0,0,0,0,0,8001,0,,100,,,
3310,210013615,ᴹᴰLadyVic,IV,3924,29268883,2910376,0,0,0,0,0,362516,0,,100,,,
3333,210381070,visna11,IV,3924,7273583,657134,0,0,0,0,0,0,0,,100,,,
3339,210397072,ˢᴸBoGiaoDuc,IV,3924,3643524,0,0,0,0,0,0,0,0,,100,,,
3340,211935144,KhalDrogoo,IV,3924,13428021,0,0,0,0,0,0,0,0,,100,,,
3343,208731821,FangYuan F6,IV,3924,3091314,0,0,0,0,0,0,0,0,,100,,,
3357,207941054,LeooツF1,IV,3924,14947112,497462,0,0,0,0,0,4375,0,,100,,,
3358,215201355,Slim15 FARM,IV,3924,4210726,0,0,0,0,0,0,0,0,,100,,,
3366,210432798,Thorrriky,IV,3924,3303309,144140,0,0,0,0,0,2452,0,,100,,,
3376,211538842,LORD ZEE 2,IV,3924,14766144,434933,0,0,0,0,0,1277,0,,100,,,
3384,210388558,mas boo,IV,3924,3968504,40703,0,0,0,0,0,0,0,,100,,,
3389,209620976,SUPERMANx,IV,3924,30277007,2999372,0,0,0,0,0,1075,0,,100,,,
3402,210432676,24 X҉  Qhà,IV,3924,20282333,100917,0,0,0,0,0,761,0,,100,,,
3411,210266508,MauritiusVictus,IV,3924,29556342,4480924,0,0,0,0,0,82466,0,,100,,,
3432,212954569,little rich,IV,3924,5706367,0,0,0,0,0,0,0,0,,100,,,
3435,226461772,Fishboy2,IV,3924,3582588,330915,0,0,0,0,0,2441,0,,100,,,
3450,209854548,Mười PERson,IV,3924,3302510,0,0,0,0,0,0,0,0,,100,,,
3455,210372536,Kakangtv1farm,IV,3924,7388060,336424,0,0,0,0,0,97,0,,100,,,
3486,210377379,ArxitetYT,IV,3924,14521100,492420,0,0,0,0,0,856,0,,100,,,
3541,210383273,EF MoOoRa,IV,3924,4367688,0,0,0,0,0,0,0,0,,100,,,
3544,210377361,Valetta19f1,IV,3924,12354089,569586,0,0,0,0,0,0,0,,100,,,
3570,208825023,IrishkaBABY,IV,3924,3485989,54584,0,0,0,0,0,0,0,,100,,,
3572,211042058,Evansss 02,IV,3924,6794119,0,0,0,0,0,0,0,0,,100,,,
3592,209408369,ᴰᴷZamarilla,IV,3924,16950562,0,0,0,0,0,0,0,0,,100,,,
3603,208199215,Tanimoto,IV,3924,18687360,0,0,0,0,0,0,0,0,,100,,,
3604,214393105,24 X҉ HoangHuy,IV,3924,8799233,2193310,0,0,0,0,0,62164,0,,100,,,
3606,209772040,ᴰᴷAnnie,IV,3924,10570373,1630398,0,0,0,0,0,2415,0,,100,,,
3617,210125912,TugFam1,IV,3924,8167094,558651,0,0,0,0,0,2324,0,,100,,,
3623,210418100,Ryze PKL,IV,3924,3497457,292847,0,0,0,0,0,365,0,,100,,,
3636,210378241,贤06,IV,3924,6080742,0,0,0,0,0,0,0,0,,100,,,
3649,209533691,JoeLaTabzFarm 2,IV,3924,5776299,840472,0,0,0,0,0,0,0,,100,,,
3657,209843396,ᶲLe Trong Tan,IV,3924,24027634,0,0,0,0,0,0,0,0,,,,,
3663,209915585,DonFrss,IV,3924,11144776,0,0,0,0,0,0,0,0,,100,,,
3679,210854421,mneuwys,IV,3924,13859338,1959251,0,0,0,0,0,8784,0,,100,,,
3680,210834946,JEERRYY,IV,3924,18298090,0,0,0,0,0,0,0,0,,100,,,
3690,210403265,SlowZ06guy,IV,3924,21898746,2033651,0,0,0,0,0,449,0,,100,,,
3695,209874144,Bublikakik,IV,3924,9159611,58768,0,0,0,0,0,0,0,,100,,,
3701,211708184,Perigo farm 2,IV,3924,8945166,0,0,0,0,0,0,0,0,,100,,,
3726,209842152,Mười Cathy,IV,3924,3365630,0,0,0,0,0,0,0,0,,100,,,
3730,209965948,Kastomnik,IV,3924,9547070,223605,0,0,0,0,0,0,0,,100,,,
3732,210400725,erika5949,IV,3924,5592217,0,0,0,0,0,0,0,0,,100,,,
3734,209831381,MườiLailana2,IV,3924,4584192,3300,0,0,0,0,0,0,0,,100,,,
3737,209833861,ᴴᵀ IDZIGA,IV,3924,4857993,0,0,0,0,0,0,0,0,,100,,,
3789,208072066,ˣ9  Meo 16,IV,3924,5106214,47680,0,0,0,0,0,0,0,,100,,,
3793,221629682,zordine,IV,3924,5230223,1161566,0,0,0,0,0,5661,0,,100,,,
3799,209844646,AMSTER Fаrm,IV,3924,11150153,648012,0,0,0,0,0,0,0,,100,,,
3814,210161055,LwPungarabatito,IV,3924,16962812,0,0,0,0,0,0,0,0,,100,,,
3815,210443073,ᴿᵂDMAᴿᵂ,IV,3924,22534611,2254229,11522,0,0,0,0,1633,0,,100,,,
3824,221638817,john doe 24,IV,3924,7441384,1718381,0,0,0,0,0,590,0,,100,,,
3863,209842652,Burak3523,IV,3924,20838688,1564803,0,0,0,0,0,1822,0,,100,,,
3881,226096251,ᶻʳKeizFmVN,IV,3924,3159059,36910,0,0,0,0,0,256,0,,100,,,
3885,221070743,Zoda farm,IV,3924,4029847,395787,0,0,0,0,0,545,0,,100,,,
3891,209260089,Rw Jin,IV,3924,7687516,0,0,0,0,0,0,0,0,,100,,,
3899,209936156,MKCXL,IV,3924,8248533,237275,0,0,0,0,0,0,0,,100,,,
3921,207840068,⻓モサ中入丩7,IV,3924,3136553,-603,0,0,0,0,0,0,0,,100,,,
3934,210184194,RØW和平Ash,IV,3924,18736564,607913,0,0,0,0,0,0,0,,100,,,
3940,214023740,Best 10,IV,3924,3879760,545232,0,0,0,0,0,0,0,,100,,,
3942,213864974,DanFar,IV,3924,3131667,0,0,0,0,0,0,0,0,,100,,,
3948,209865169,Xerocs,IV,3924,15739084,1709559,0,0,0,0,0,0,0,,100,,,
3960,208681002,BratiIIIka,IV,3924,10526999,0,0,0,0,0,0,0,0,,100,,,
3979,209868766,Xoá nick,IV,3924,7083600,41187,0,0,0,0,0,0,0,,100,,,
3986,210387179,Vn mai dinh siu,IV,3924,3845627,34400,0,0,0,0,0,1,0,,100,,,
3987,210371621,ᴴᴰKarsLi,IV,3924,7128305,44162,0,0,0,0,0,0,0,,100,,,
4032,208373408,viva555ᴿᵂ,IV,3924,19998771,1724651,0,0,0,0,0,24770,0,,100,,,
4061,209738540,ᴿᵂ Sekhmet,IV,3924,16123942,1006616,0,0,0,0,0,12436,0,,100,,,
4070,210662810,Kenfam,IV,3924,3816209,0,0,0,0,0,0,0,0,,100,,,
4082,210472968,24 X҉ dusann,IV,3924,16370376,1532965,0,0,0,0,0,288680,0,,100,,,
4091,210388654,Dokurwiator,IV,3924,6270651,2400,0,0,0,0,0,0,0,,100,,,
4092,210415232,ESCURO,IV,3924,11836990,412986,0,0,0,0,0,873,0,,100,,,
4118,209855205,Mười PERSON,IV,3924,3252812,0,0,0,0,0,0,0,0,,100,,,
4122,184848913,F5Ghost,IV,3924,9206021,373730,0,0,0,0,0,0,0,,100,,,
4137,207180986,HIPER FLO,IV,3924,5633443,645771,0,0,0,0,0,0,0,,100,,,
4138,209250126,24 X҉   Sharky,IV,3924,24562297,325248,0,0,0,0,0,108603,0,,100,,,
4173,208635818,03 Farm2,IV,3924,17821994,166548,0,0,0,0,0,0,0,,100,,,
4188,210386898,YouAreKiraRight,IV,3924,4174195,0,0,0,0,0,0,0,0,,100,,,
4207,210245347,Szoboslai8,IV,3924,21023323,60704,0,0,0,0,0,1776,0,,100,,,
4209,210377461,nenengBIII,IV,3924,2985366,0,0,0,0,0,0,0,0,,100,,,
4226,209871667,KenSʜɪn2,IV,3924,4091763,0,0,0,0,0,0,0,0,,100,,,
4236,209146092,ᴰᴷSpoks,IV,3924,6124604,0,0,0,0,0,0,0,0,,100,,,
4240,220194864,ᴿᵂFredi000,IV,3924,8230416,1293338,0,0,0,0,0,3600,0,,100,,,
4250,207934863,Hockeye,IV,3924,26228776,0,0,0,0,0,0,0,0,,,,,
4252,209825536,ᴰᴷElen009,IV,3924,17285488,1684728,0,0,0,0,0,42226,0,,100,,,
4254,209829051,24 X҉ Hexxy,IV,3924,25208050,0,0,0,0,0,0,0,0,,100,,,
4255,221109809,Thống đốc221109809,IV,3924,3407512,0,0,0,0,0,0,0,0,,100,,,
4267,215251913,carmelo,IV,3924,4030000,172743,0,0,0,0,0,551,0,,100,,,
4268,209868891,jaguar2025,IV,3924,8026819,0,0,0,0,0,0,0,0,,100,,,
4271,210437658,BATUHANCELAL19,IV,3924,3291172,0,0,0,0,0,0,0,0,,100,,,
4276,210416530,Vali210416530,IV,3924,6675288,0,0,0,0,0,0,0,0,,100,,,
4277,210175732,LAELA,IV,3924,13130959,-544,0,0,0,0,0,0,0,,100,,,
4302,209833637,MANCH,IV,3924,28392234,1095570,0,0,0,0,0,2361,0,,100,,,
4305,210445597,VanHungAccChinh,IV,3924,9669508,11730,0,0,0,0,0,314,0,,100,,,
4313,210170046,One Eye Farm,IV,3924,7892514,0,0,0,0,0,0,0,0,,100,,,
4315,202896756,LokomOtive,IV,3924,7004088,0,0,0,0,0,0,0,0,,100,,,
4343,209916577,24 X҉  Don,IV,3924,21951150,0,0,0,0,0,0,0,0,,,,,
4349,210261370,OptimusK F1,IV,3924,5256017,0,0,0,0,0,0,0,0,,100,,,
4351,212874763,KirbyML Alt,IV,3924,4514550,774212,0,0,0,0,0,478,0,,100,,,
4380,210265847,Almajidi,IV,3924,19049413,1262023,0,0,0,0,0,2482,0,,100,,,
4389,211776677,Hắc ma 1,IV,3924,13379229,879198,0,0,0,0,0,1964,0,,100,,,
4418,209631026,ビンセント,IV,3924,4216976,700068,0,0,0,0,0,107950,0,,100,,,
4422,210430703,Aariv25,IV,3924,18486396,1787194,0,0,0,0,0,11298,0,,100,,,
4435,209842534,Mười CATHY,IV,3924,3250972,0,0,0,0,0,0,0,0,,100,,,
4437,207103272,FangYuan F2,IV,3924,3347524,24000,0,0,0,0,0,0,0,,100,,,
4445,210435378,Ади2018,IV,3924,16971063,1953513,0,0,0,0,0,17798,0,,100,,,
4467,207573263,ᴿᵂLaChryma,IV,3924,8819635,0,0,0,0,0,0,0,0,,100,,,
4469,216931664,Yola62,IV,3924,11820825,1624026,0,0,0,0,0,7480,0,,100,,,
4471,210370318,FPhoenix,IV,3924,3215743,0,0,0,0,0,0,0,0,,100,,,
4481,221107355,Governor221107355,IV,3924,3365351,107902,0,0,0,0,0,0,0,,100,,,
4502,198873687,Ch1le,IV,3924,3514935,0,0,0,0,0,0,0,0,,100,,,
4513,209904998,Pan008 ᴸᴴ,IV,3924,7701682,0,0,0,0,0,0,0,0,,100,,,
4542,226695650,Fishboymini,IV,3924,3276823,195368,0,0,0,0,0,544,0,,100,,,
4547,213838286,Palo4ke,IV,3924,15586829,893815,0,0,0,0,0,2542,0,,100,,,
4566,210002656,Oswaldini,IV,3924,17769682,1005220,0,0,0,0,0,680,0,,100,,,
4579,210326453,Lady Victoria 1,IV,3924,5472116,167382,0,0,0,0,0,330,0,,100,,,
4602,210814715,AqueminiFarm,IV,3924,9618804,702166,0,0,0,0,0,5455,0,,100,,,
4610,208263910,alder f,IV,3924,4453158,1039961,0,0,0,0,0,686,0,,100,,,
4614,209656505,DextrixsF2,IV,3924,14226268,1886232,0,0,0,0,0,1996,0,,100,,,
4624,207181368,24 X҉    Xuka,IV,3924,19198726,521213,0,0,0,0,0,217336,0,,100,,,
4631,213101683,24 X҉  Win,IV,3924,8831260,1314554,0,0,0,0,0,39028,0,,100,,,
4644,209676869,Isi123,IV,3924,10695546,0,0,0,0,0,0,0,0,,100,,,
4650,210414165,Sergant0391,IV,3924,7253828,0,0,0,0,0,0,0,0,,100,,,
4658,210382221,Hvala03,IV,3924,11763723,0,0,0,0,0,0,0,0,,100,,,
4668,211742161,Muốn giàu,IV,3924,3201357,0,0,0,0,0,0,0,0,,100,,,
4676,209871876,AlmaLuna,IV,3924,3279435,0,0,0,0,0,0,0,0,,100,,,
4677,210868785,Quỳnh farm 1,IV,3924,3865841,505170,0,0,0,0,0,0,0,,100,,,
4684,213712023,fire 002,IV,3924,11120355,16680,0,0,0,0,0,241,0,,100,,,
4688,209855429,24 X҉Berserk,IV,3924,12232907,0,0,0,0,0,0,0,0,,100,,,
4693,207142542,FangYuan F7,IV,3924,3968166,29500,0,0,0,0,0,0,0,,100,,,
4694,209765854,Tlwn8,IV,3924,5426787,710463,0,0,0,0,0,54,0,,100,,,
4699,209870591,NightstarF,IV,3924,6504401,114486,0,0,0,0,0,0,0,,100,,,
4701,210387866,MERT2,IV,3924,4373249,139988,0,0,0,0,0,0,0,,100,,,
4705,209593040,ⱽᶠKlee No6,IV,3924,12023240,588210,0,0,0,0,0,232,0,,100,,,
4706,210858605,PINEAPPLES,IV,3924,14101204,198683,0,0,0,0,0,2038,0,,100,,,
4721,209960025,ĐạiViệt111,IV,3924,12667714,326311,0,0,0,0,0,238,0,,100,,,
4723,210258071,znic,IV,3924,22171533,1993507,0,0,0,0,0,21023,0,,100,,,
4724,209829717,24 X҉ Ikigai,IV,3924,27177586,0,0,0,0,0,0,0,0,,,,,
4735,209963841,OllerJulius,IV,3924,17391575,0,0,0,0,0,0,0,0,,100,,,
4736,210730158,NapoleonB0nap4r,IV,3924,7374656,1469275,7738,0,0,0,0,15490,0,,100,,,
4752,207713494,ᴿᵂBHB,IV,3924,19098375,0,0,0,0,0,0,0,0,,100,,,
4767,204444030,24 X҉  AZURA,IV,3924,17740124,0,0,0,0,0,0,0,0,,100,,,
4773,210138627,Peacekepper4,IV,3924,6586594,0,0,0,0,0,0,0,0,,100,,,
4774,210584276,HTC,IV,3924,4152787,641670,0,0,0,0,0,1743,0,,100,,,
4775,209828773,24 X҉炎Dawn,IV,3924,45178013,0,0,0,0,0,0,0,0,,,,,
4781,193525355,ᴿᴬHoocH,IV,3924,4945605,0,0,0,0,0,0,0,0,,100,,,
4792,213607665,PaTRoN46farm3,IV,3924,6217781,0,0,0,0,0,0,0,0,,100,,,
4794,211472110,Lamer,IV,3924,16716176,364012,0,0,0,0,0,68783,0,,100,,,
4795,215104520,XAngel CaidoX,IV,3924,3579298,329332,0,0,0,0,0,0,0,,100,,,
4806,214372945,Mrissafarm,IV,3924,12773949,878901,0,0,0,0,0,25329,0,,100,,,
4832,210632754,Gravenberch6,IV,3924,15331922,0,0,0,0,0,0,0,0,,100,,,
4834,210440564,ˢᴸ BaLlRk,IV,3924,13793183,0,0,0,0,0,0,0,0,,100,,,
4838,210052958,Bloodᵐᵃʳʸ,IV,3924,3527833,38361,0,0,0,0,0,0,0,,100,,,
4841,221042004,demhkfarm1,IV,3924,7067298,1015300,0,0,0,0,0,3522,0,,100,,,
4850,209964268,XxHONEYBADGERxX,IV,3924,4655548,332033,0,0,0,0,0,0,0,,100,,,
4869,209829777,MườiJaunica1,IV,3924,4618648,65681,0,0,0,0,0,0,0,,100,,,
4871,210302210,Papabara,IV,3924,19170229,0,0,0,0,0,0,0,0,,100,,,
4891,209920757,GRÃNMESTRE23,IV,3924,10111771,763952,0,0,0,0,0,1178,0,,100,,,
4892,212381184,DextrixsF4,IV,3924,9341003,1137628,0,0,0,0,0,1412,0,,100,,,
4916,209831403,Mười Dần,IV,3924,3675086,0,0,0,0,0,0,0,0,,100,,,
4940,214219390,우라차차2,IV,3924,15963138,2023713,0,0,0,0,0,37869,0,,100,,,
4956,211079529,xFACAxV2,IV,3924,8628358,122573,0,0,0,0,0,0,0,,100,,,
4960,209996410,KirbyML2005,IV,3924,9263549,1401769,0,0,0,0,0,821,0,,100,,,
4964,209828801,24 X҉ Carry,IV,3924,10012262,0,0,0,0,0,0,0,0,,100,,,
4977,212485176,Rickfds,IV,3924,4499570,0,0,0,0,0,0,0,0,,100,,,
4981,210468432,KENJJI,IV,3924,6029718,0,0,0,0,0,0,0,0,,100,,,
4983,209880540,24 X҉ GRUbiYan,IV,3924,20012773,0,0,0,0,0,0,0,0,,100,,,
4986,211997110,methusalah,IV,3924,9892436,1713614,0,0,0,0,0,16877,0,,100,,,
4997,209696150,zia tok,IV,3924,20571909,0,0,0,0,0,0,0,0,,,,,
5000,211689302,fds4458,IV,3924,4858929,0,0,0,0,0,0,0,0,,100,,,
5004,216336528,HOTBEAST FARM,IV,3924,6675349,328054,0,0,0,0,0,0,0,,100,,,
5005,209343875,JeNCoffe,IV,3924,18040874,306531,0,0,0,0,0,7862,0,,100,,,
5014,210214177,L77,IV,3924,17896144,0,0,0,0,0,0,0,0,,100,,,
5029,212251025,Eluins3,IV,3924,4586654,146856,0,0,0,0,0,0,0,,100,,,
5032,209831184,MườiLailana1,IV,3924,4640073,0,0,0,0,0,0,0,0,,100,,,
5048,210391613,ᴸᵂ ThươnG,IV,3924,10994330,0,0,0,0,0,0,0,0,,100,,,
5058,210403821,AlbaA3,IV,3924,11133532,1549078,0,0,0,0,0,15449,0,,100,,,
5063,209835911,24 X҉  Mr T,IV,3924,15589494,0,0,0,0,0,0,0,0,,100,,,
5071,209989088,24X҉ Alexander,IV,3924,23418684,0,0,0,0,0,0,0,0,,,,,
5078,211482646,PaTRoN46F,IV,3924,10006607,0,0,0,0,0,0,0,0,,100,,,
5091,210377046,kalomangsp,IV,3924,6041089,214156,0,0,0,0,0,1852,0,,100,,,
5100,212071038,Perigo farm 3,IV,3924,7326759,0,0,0,0,0,0,0,0,,100,,,
5109,210431221,Dyysyaa,IV,3924,3965354,22400,0,0,0,0,0,0,0,,100,,,
5115,211253625,nhantrungquốc,IV,3924,10184342,0,0,0,0,0,0,0,0,,100,,,
5124,209172696,Lollo filler 1,IV,3924,33073370,1297124,0,0,0,0,0,3897,0,,100,,,
5132,208174479,RW ALEXANAH,IV,3924,23569402,70494,0,0,0,0,0,0,0,,100,,,
5141,207282580,Claire08,IV,3924,15248849,51200,0,0,0,0,0,0,0,,100,,,
5149,210371866,24 X҉ KAAN,IV,3924,42663148,0,0,0,0,0,0,0,0,,100,,,
5179,213323877,Bank of Ram,IV,3924,8036183,1099314,0,0,0,0,0,473,0,,100,,,
5184,212939883,clamk,IV,3924,12163084,558783,0,0,0,0,0,0,0,,100,,,
5194,216082785,24 X҉  Ktwin g,IV,3924,6580212,1579176,0,0,0,0,0,102,0,,100,,,
5200,207321763,ᵒᶜ Хорн,IV,3924,9758150,0,0,0,0,0,0,0,0,,100,,,
5215,208008607,F4rhan Fill,IV,3924,21805127,0,0,0,0,0,0,0,0,,,,,
5222,209446563,33 I 天帝,IV,3924,14284198,836418,0,0,0,0,0,412,0,,100,,,
5235,209902500,бронсон,IV,3924,22533202,0,0,0,0,0,0,0,0,,,,,
5239,210848925,Lucky Arrow,IV,3924,14093407,0,0,0,0,0,0,0,0,,100,,,
5243,209909097,24 X҉ Tony,IV,3924,16323884,0,0,0,0,0,0,0,0,,100,,,
5246,209831487,ᴰᴸYoussef,IV,3924,7116621,0,0,0,0,0,0,0,0,,100,,,
5247,209830443,BellumDux,IV,3924,23346084,0,0,0,0,0,0,0,0,,100,,,
5252,210377667,ᵃᵍᵗPanda,IV,3924,7506699,0,0,0,0,0,0,0,0,,100,,,
5255,209828972,ᴬᴸPhoenix,IV,3924,12485932,216474,0,0,0,0,0,533,0,,100,,,
5259,209837225,iXx,IV,3924,26431484,327769,0,0,0,0,0,0,0,,100,,,
5276,210374164,HighLord Grimm,IV,3924,17838047,1483724,0,0,0,0,0,701,0,,100,,,
